mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,sample_id,shape,num_nodes,inference_seconds,training_seed,model,parameter_count,config_hash,train_best_epoch,train_best_validation_mae,train_training_seconds,train_peak_gpu_memory_bytes,condition,source_file
0.0689532014540672,2.7928488463985457,0.3895740603329614,0.2114869277924299,0.2837935234275937,sample_00363,two_hole,1600,0.0023701107129454,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0485667214234225,0.6108902487582599,0.3189750520978123,0.1413639991835224,0.2241243535187095,sample_00364,two_hole,1459,0.0023617129772901,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0574701059028461,1.441640230151753,0.3948340155184269,0.1813298481865783,0.2581926021724941,sample_00365,two_hole,1533,0.0023522106930613,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.054411688449175,0.5339611360234875,0.297338455915451,0.169730630464619,0.2439965170237703,sample_00366,two_hole,1457,0.0023470027372241,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0371189018073492,1.0215850310246968,0.237822231138125,0.1173017602573963,0.1670167466218116,sample_00367,two_hole,1174,0.0023309346288442,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0543342315529765,0.5594081083861104,0.3042815625667572,0.1767881231615319,0.2489178729057311,sample_00368,two_hole,1465,0.002358772791922,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0483227450317061,0.889419827892971,0.3094975873827934,0.1427738539336132,0.2055022706836466,sample_00369,two_hole,1183,0.0023482926189899,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0379705200988108,0.4958294289877394,0.298414409160614,0.1143323797732591,0.1986045245081189,sample_00370,two_hole,1186,0.0023202113807201,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0521966209217395,0.4435114753796206,0.3988931998610496,0.1414883166551589,0.2050714029653315,sample_00371,two_hole,1547,0.0023381281644105,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.054594468223221,0.7555655707436488,0.4656348451972008,0.1652143031358718,0.2240442875958979,sample_00372,two_hole,1379,0.0023309448733925,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
