model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,source_file
fine_control,57,slit_bridge,137,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0137.npz,3060120b449129fec3dadb659d3c9a7989d9e4319138bf42de3acdc3ba915c02,0.0027588840166572,0.0817227191088891,0.6228021205880837,0.5513077229261398,0.3294242024421692,0.5018000379204748,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,138,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0138.npz,6ed13d9162ca3514a314258b8d24016c2bc8875b25b0b38c5cdfa938f2a1eee2,0.002577455015853,0.1071455585567399,0.9995459337568886,0.8213621973991394,0.4600714556872844,0.6195699900388717,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,139,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0139.npz,658f1ca5a3c9c31ef1d3034e1fa4b0a5769e9c38a410ad1b72996a2aa8abf1a0,0.0029896610067225,0.0659037831701933,0.4950986504713585,0.6808024346828461,0.2980232015252113,0.3995032191276549,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,140,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0140.npz,4cb2e3c95ee8b50b37549ea056e6b5e6349cac539e85f6c167d54902061606d1,0.0032542640110477,0.114000124512359,0.933185494788888,0.7691740095615387,0.5128249675035477,0.6349345363676547,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,141,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0141.npz,72511c727388df3bf5af40ee47932e5d0ea12cec9268d07a95eff4200660e42e,0.0030176989967003,0.1088636046281633,0.8807603215093927,0.7341543734073639,0.4865843597799539,0.6345406800508498,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,142,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0142.npz,306a40af48edd29b46f137a9e1015dba90eef9f89a216e9034ab8c4e810088cb,0.0031529499974567,0.1210125723968103,1.2001715158227608,0.8792856782674789,0.5596032841131091,0.6733874581754207,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,143,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0143.npz,9143fda697b9d0ca554a018b16f7dcedf9ce17f64344f4de043fd7612877a3d2,0.0029123639978934,0.1243542068239192,1.226825162292024,0.9055305123329164,0.5440771477296948,0.6928682953119268,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,144,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0144.npz,cede0fd6d7f85a69aeaae09213236482ad3047e9130d14dd79693b9e243f783b,0.0033286089892499,0.1258764505192697,1.1521745995313493,0.7857224643230438,0.5539422174915671,0.6935830652713774,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,145,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0145.npz,2d9fdb82c8a7275b63a15c4d95ab584a0842ebd21fd6762928d68475fe8cc330,0.0026336160080973,0.1253859535610725,0.9652206271246084,0.8756021559238434,0.5486352425068617,0.7656664252281188,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,146,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0146.npz,207f5f551061e628bde8bc221dd64138c07612d4245a97390961be3ea5e16611,0.0024976030108518,0.0802433775952221,0.5955374799141961,0.57024846971035,0.3248242884874344,0.506234722584486,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,147,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0147.npz,82d0e49e8401c09f0e3e6a3547b29f4d5a1dedbc6b0f06beea92cbeb4866ea11,0.002701420977246,0.1255268248186307,1.1745923982429638,0.8550322651863098,0.5661289375275373,0.6995427008718252,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,148,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0148.npz,e38da3693d172092572c7f2754a94e44ef94b0502f3919d896ce0c2fbe38e009,0.0026018139906227,0.1108312863702082,0.8814080826951404,0.755174070596695,0.4712623953819275,0.6254315707832574,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,149,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0149.npz,afc272ad1c582032ceafc263f98a9500852bcc9f113906a40f63ad64c40aee4c,0.0033227979729417,0.1238989094539311,1.7410559130048506,0.9452454149723052,0.5764877108158544,0.7480114072561249,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,150,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0150.npz,3d18460af3363948da3a01a3d1b31a48effc40aa616a1b5dd39689622a7ec45c,0.0032642389996908,0.1078384425100469,0.7269781150436918,0.7761620283126831,0.4805057356134057,0.6266113184392449,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,151,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0151.npz,d5753da7388ebb54f9cf2699537d139086e01002d7a59190bb63986a17939a32,0.0028663949924521,0.0716780796419841,0.5464806735960104,0.5860396027565002,0.3149213679134846,0.453992719948291,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,152,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0152.npz,9695aa6ea858785b103e16fd61c266f988f64686cfbdc88b2899662da023ea05,0.002969794004457,0.0722526246641245,0.6100442104352582,0.675058901309967,0.2897387370467186,0.4348472341895103,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,153,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0153.npz,60ac6a052ff2a92b7086357b74a96c31e33d7255ddf407c4f70bc5fe58806b60,0.0028161329973954,0.1236376278803691,1.66321833388829,0.9399963617324828,0.5379147760104388,0.7070704101584852,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
