mesh_id,dataset,split,seed,sample_index,sample_seed,shape,requested_interior_nodes,num_nodes,num_triangles,fine_directed_edges,fine_undirected_edges,boundary_nodes,source_x,source_y,source_sigma,target_max,target_l2_norm,mesh_generation_seconds,labels_npz,labels_npz_sha256,triangle_area_min,triangle_area_mean,triangle_area_max,triangle_area_cv,minimum_angle_deg,aspect_ratio_mean,aspect_ratio_max,raw_disconnected_part_count,raw_disconnected_parts_json,repair_event_count,moved_nodes_total,moved_unique_nodes,moved_fraction,bfs_seconds,parmetis_seconds,repair_seconds
development_test_seed45_sample015_annulus,development,test,45,15,20060,annulus,684,824,1446,4540,2270,201,0.5546490421700552,0.7075090531866701,0.06641709318374175,0.18300209659875546,1.3913447471264802,0.06978198094293475,paper_partition_evidence/mesh_archives/development_test_seed45_sample015_annulus.npz,c56a5d5bef9b6d91121e60ce828cf4b44f7aecd0bdb20bfafa67898bf4d3cde5,1.0804519997010918e-07,0.00040492624543211485,0.002925709010422507,0.9764090806446367,0.012417064707809417,8.143799115857082,6573.603539824802,0,{},0,0,0,0.0,0.006184373050928116,0.44987048814073205,0.0038012033328413963
development_test_seed45_sample016_l_shape,development,test,45,16,20061,l_shape,505,660,1163,3644,1822,155,0.3248039393113726,0.5137144287380351,0.08173680937332761,0.8119810378279562,5.787562373415982,0.06104851374402642,paper_partition_evidence/mesh_archives/development_test_seed45_sample016_l_shape.npz,a7ca587d109fb25f0817137930ff085a24bd5562f53d0eaed587f8e8933d9cc6,4.698294940944786e-06,0.0006448839208942391,0.004404468131221164,0.9186583008701071,1.7103221607812324,3.177721523164106,63.00552703387116,0,{},0,0,0,0.0,0.005215928424149752,0.44378644973039627,0.0040588416159152985
development_test_seed45_sample017_annulus,development,test,45,17,20062,annulus,681,810,1439,4498,2249,181,0.7748604783431507,0.7621701473297076,0.05772105061525022,0.30956538403883804,2.6995399519935868,0.10441352892667055,paper_partition_evidence/mesh_archives/development_test_seed45_sample017_annulus.npz,78df730bdbd2dc397bd50d9e74198f6cb6f0e7477ef883a9a9b54d3ab489f2a2,1.1994463658274977e-06,0.00040727228025899177,0.00278000153930134,1.0190862859125422,0.11901173749836672,4.1223456859050325,539.6003562348304,0,{},0,0,0,0.0,0.006241555325686932,0.4446401819586754,0.004916703794151545
development_test_seed45_sample018_l_shape,development,test,45,18,20063,l_shape,575,730,1302,4062,2031,156,0.7595211643459185,0.4046268905797583,0.09141735287386496,0.6349602888609654,4.2179418516145075,0.061688465997576714,paper_partition_evidence/mesh_archives/development_test_seed45_sample018_l_shape.npz,2707459dc705c3e387f07da5b318c585964b16e4ae5b67927300b0feb0aa0602,7.464736821204484e-08,0.0005759930880618448,0.0033106926461831613,0.898440591438135,0.013894997233341106,7.090524449634298,4638.614785306036,0,{},0,0,0,0.0,0.005245252046734095,0.4489402687177062,0.0037345346063375473
development_test_seed45_sample019_annulus,development,test,45,19,20064,annulus,609,739,1291,4060,2030,186,0.5997409308078563,0.29971848428796655,0.056892706973617466,0.12980042143959541,0.8517377735711341,0.06464225193485618,paper_partition_evidence/mesh_archives/development_test_seed45_sample019_annulus.npz,3f63b9500aa4c8c90fed20af896b6ac79bf7fdb42eaa2a0bf8b5adf8c8ee6ee0,5.860794999502876e-08,0.0004542129277550534,0.0031971725747759927,0.9544095199110207,0.00510542748770173,12.945965069639986,12118.600123174432,0,{},0,0,0,0.0,0.005296443123370409,0.4393165591172874,0.0037682969123125076
final_ood_test_seed101_sample000_c_shape,final_ood,test,101,0,20101,c_shape,1055,1135,2183,6634,3317,85,0.424311119521595,0.3976336902367193,0.08776029755870988,0.5252156741177375,5.416425425661967,0.1374858357012272,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample000_c_shape.npz,4a024159b8a1be89c0380c88c4478a8a758ba85b64e612139c24b957d66e64b1,4.988649999999999e-07,0.0003304698686928944,0.002629222403237756,0.9463616545413628,0.00935712091602202,11.532943782407777,10022.751646236955,0,{},0,0,0,0.0,0.009248121175915003,0.446537246927619,0.006142653990536928
final_ood_test_seed101_sample001_two_hole,final_ood,test,101,1,20102,two_hole,1372,1605,2906,9024,4512,305,0.3834279282171431,0.20346086995179163,0.06726461248066977,0.643382242572957,5.7612822278521,0.13288368796929717,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample001_two_hole.npz,2f4533626d0d816b79ec949bc1d0144c6b1d337e2dce5643301b33ddee86e898,1.5421949999999944e-06,0.00031715758995341895,0.0019708836977854172,0.8647396711159291,0.39460938716269445,3.306032696687045,202.6332597369327,0,{},0,0,0,0.0,0.011571631766855717,0.4465523143298924,0.007644142024219036
final_ood_test_seed101_sample002_c_shape,final_ood,test,101,2,20103,c_shape,1248,1328,2570,7794,3897,84,0.230401428379174,0.6755331651229368,0.07698408279162361,0.6900803805414922,6.967372213777438,0.10505112400278449,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample002_c_shape.npz,25834ec89a8e3905dab048434f35c1f164ef103e4ae9a4ad204c35e9bd818450,6.552027674778412e-07,0.00028796677982443236,0.0021007604576713276,0.866150055146738,0.050021255470287844,5.145540028730293,1148.7492418255001,0,{},0,0,0,0.0,0.01015485916286707,0.4543077680282295,0.0067918612621724606
final_ood_test_seed101_sample003_two_hole,final_ood,test,101,3,20104,two_hole,1080,1306,2321,7256,3628,292,0.3389941049806373,0.5924592390609698,0.08887902550951543,0.43210946713994597,3.074920045505166,0.10335910459980369,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample003_two_hole.npz,d5b92eac816e4e92cf5a13c33f216777f5fe87f81bf81118143264ca4222b4cf,2.6512925000000024e-06,0.00039489748209763456,0.002661109027897945,0.8750535811772996,0.5091667543972034,3.18187984151497,117.86704032090019,0,{},0,0,0,0.0,0.04656279273331165,0.453076068777591,0.006397524382919073
final_ood_test_seed101_sample004_c_shape,final_ood,test,101,4,20105,c_shape,967,1047,2010,6112,3056,82,0.252327257423361,0.7895729868552039,0.08825673451658227,0.9079167792856428,7.64561777435969,0.08709949115291238,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample004_c_shape.npz,7632ec566101e80090ad5f8deba49f782bcd52b6794b9a09bea9ffca348e0579,1.8844553769467194e-06,0.0003910613280802198,0.002704576456104532,0.8880710017720888,0.15458180090819815,4.181848411968683,722.595041118999,0,{},0,0,0,0.0,0.008362432941794395,0.4402166400104761,0.005470489151775837
final_ood_test_seed101_sample005_two_hole,final_ood,test,101,5,20106,two_hole,1293,1528,2748,8554,4277,310,0.5051292283208936,0.29692395313593023,0.0834552056902843,0.4442233307788368,3.6193926931538445,0.12343167187646031,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample005_two_hole.npz,d01c59af9d8d6a4e27d4e96b3aea5f6f0b547be640dea713fa6568136151716d,3.1698875000013563e-07,0.00032644519172375224,0.002871380590870621,0.9111040026981848,0.10423204939817358,3.653645932632881,985.8394028175017,0,{},0,0,0,0.0,0.011220592074096203,0.45355662424117327,0.008348839823156595
final_ood_test_seed101_sample006_c_shape,final_ood,test,101,6,20107,c_shape,1099,1179,2273,6902,3451,83,0.6512471297525735,0.7669005312920549,0.05574024718198523,0.1838472906340361,1.2396328814616004,0.09351038513705134,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample006_c_shape.npz,c9f307261649c8614c295348f02e01398e8102b7e330b86b89a744220401fe99,1.0444999999914548e-07,0.0003230519317625651,0.0019488505184319192,0.9115335720559721,0.0012352003975518706,25.47035447808743,47869.79416027672,0,{},0,0,0,0.0,0.008985045831650496,0.45299550518393517,0.012469163164496422
final_ood_test_seed101_sample007_two_hole,final_ood,test,101,7,20108,two_hole,1196,1426,2552,7958,3979,299,0.647865261999069,0.26813778623826584,0.10109026938195534,0.9181071934247699,7.867309802772998,0.11229632282629609,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample007_two_hole.npz,8c4ba3ca95dff2f4a247543ad14ce69b5fc13dd2919274047a65274613bb3eba,2.846106008010999e-06,0.00036350626372465267,0.002090479423267711,0.8885958184426486,0.6882284120615362,3.2671370474386663,104.30643729261539,0,{},0,0,0,0.0,0.010277204681187868,0.4521994236856699,0.006525886245071888
final_ood_test_seed101_sample008_c_shape,final_ood,test,101,8,20109,c_shape,1210,1290,2488,7554,3777,90,0.6490385217116816,0.7730480721799555,0.06073415437452268,0.13192756354168622,1.0605660814086988,0.10322305513545871,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample008_c_shape.npz,bc3ffbc356a4db493b34e88585648536176f80f629248d9d458b21dc9643436b,1.3477533273482563e-08,0.00027494134765260024,0.00197579323,0.945696071964773,0.00021784114473632346,143.69376939398705,314411.38487911696,0,{},0,0,0,0.0,0.009915153961628675,0.44918806105852127,0.0064572859555482864
final_ood_test_seed101_sample009_two_hole,final_ood,test,101,9,20110,two_hole,1047,1281,2256,7076,3538,307,0.2687197503824606,0.6638936204860537,0.09659410769610302,0.7468791248926796,5.087550893621964,0.09779676189646125,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample009_two_hole.npz,31744b5ec47204950e14b2d34be9cda07bb96e9fdaa30fab8f5c706a95f3f170,2.572549999996223e-07,0.00040256218405543596,0.0030483986265799562,0.9366018960931319,0.07107477988086042,4.038389426564627,1214.748012674026,0,{},0,0,0,0.0,0.009791933000087738,0.4478280250914395,0.006428764201700687
final_ood_test_seed101_sample010_c_shape,final_ood,test,101,10,20111,c_shape,1083,1163,2241,6806,3403,83,0.29203776938137477,0.6542197307785862,0.06728370909356568,0.4794084646511085,4.427622401389667,0.13547273818403482,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample010_c_shape.npz,10b2087a3649fd204fd9e15f9303b489ee852784365b56c7ff53329cf64f2365,1.0884866453285442e-06,0.0003195048224215437,0.002660049705209578,0.9099308221017663,0.2112502023717519,4.1378792441495715,274.9673063872287,0,{},0,0,0,0.0,0.008947300724685192,0.44744842080399394,0.005879449192434549
final_ood_test_seed101_sample011_two_hole,final_ood,test,101,11,20112,two_hole,1362,1598,2883,8964,4482,312,0.7943765564125678,0.5640837585558495,0.09588249387084609,0.7420697800843958,6.501216509085316,0.12472853995859623,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample011_two_hole.npz,2e30cf68f60a7acc18ced3af3a9afa9f23d27f20d2eb504cf9941ed34d4c51d0,2.2824072392725624e-07,0.00031756872324123205,0.0021582059764489155,0.8937022354028855,0.14784188305868168,3.5157906390897526,612.5589281692085,0,{},0,0,0,0.0,0.011689899023622274,0.4543056432157755,0.00743879796937108
final_ood_test_seed101_sample012_c_shape,final_ood,test,101,12,20113,c_shape,1288,1368,2647,8028,4014,87,0.3107953290290671,0.4417499520128436,0.08895544469544364,0.5590694157917548,6.1204355943714965,0.10827958211302757,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample012_c_shape.npz,ecbad06eb46df2ff3b5d10fccc325a132abcc0e67b7a301c17c9def54039b99c,1.2472923962188287e-06,0.00026464665306912927,0.002102996779999999,0.9206363262734435,0.024775859682837253,5.407807793695842,2476.1791565143317,0,{},0,0,0,0.0,0.010947355069220066,0.4491913430392742,0.007008472457528114
final_ood_test_seed101_sample013_two_hole,final_ood,test,101,13,20114,two_hole,1335,1573,2832,8812,4406,316,0.3630853724497196,0.39404664506949394,0.1028268993663439,0.7222023622002718,6.9122226788973995,0.12117361603304744,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample013_two_hole.npz,59f8db37b9649081b9ebcacfe3b2e396f42343d9779c1e0fae0d6c03bf11078f,1.8749304740544564e-06,0.0003198415465287079,0.0033432434341564114,0.8933568829961112,0.8311940986446623,3.144420570399876,87.5670238000166,0,{},0,0,0,0.0,0.011678724084049463,0.4458228820003569,0.008247254882007837
final_ood_test_seed101_sample014_c_shape,final_ood,test,101,14,20115,c_shape,967,1047,2010,6112,3056,82,0.6683953382559642,0.7266524544279216,0.0736393244268092,0.2169408297144777,1.3391623977613987,0.08354530809447169,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample014_c_shape.npz,47b0bf1a1bc55443c6b846ce565ba6c83b68e1322582dfb758dd1b4f1809c8b5,3.613937184492293e-07,0.00037568338334999837,0.002339629340284553,0.8981675514623009,0.026090838020926342,6.1394124758290225,2431.0730026940937,0,{},0,0,0,0.0,0.008032131008803844,0.4514222163707018,0.005159441847354174
final_ood_test_seed101_sample015_two_hole,final_ood,test,101,15,20116,two_hole,1082,1314,2326,7282,3641,302,0.6346245361488307,0.5850673125612681,0.10978248852264447,0.4114709097253194,3.5242258686543226,0.10118041839450598,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample015_two_hole.npz,00b66f3d67b7462ff225cb3dda489932bbfa0b7b812e5124e5585a0e6bbb245b,1.8418417268952391e-06,0.0003970103783894861,0.0031149775448542742,0.8836337088950283,1.1532798842748766,3.218908854229869,63.00911363819799,0,{},0,0,0,0.0,0.010062872897833586,0.4453706592321396,0.006415196694433689
final_ood_test_seed101_sample016_c_shape,final_ood,test,101,16,20117,c_shape,936,1016,1945,5920,2960,85,0.2950590388573555,0.7126690489564234,0.06795774954562114,0.41404566446152674,3.4862993627924475,0.08585763489827514,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample016_c_shape.npz,dbb112fa414790bfc8698d1c7a7da9869d0023a260a5112a15f4f9b3087b924f,1.0308170018016302e-06,0.00034478885475123545,0.004119335724999999,0.9019500415271986,0.019745656003334763,8.230483789893126,3611.60770716934,0,{},0,0,0,0.0,0.007819775957614183,0.4490507422015071,0.004686108324676752
final_ood_test_seed101_sample017_two_hole,final_ood,test,101,17,20118,two_hole,1387,1615,2935,9102,4551,296,0.6710959774427478,0.4132562198888802,0.08120111129310727,0.2749905705632705,2.1898706006038493,0.1265193372964859,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample017_two_hole.npz,093bab806c058e212b8fc3f90c5582cc20c393e1c90dec7ab4bdea3af4cce0ef,3.3333874999985665e-07,0.00031496012930667526,0.002746989665752658,0.9015952543064771,0.07065904131815312,3.599573728414709,937.4847658729594,0,{},0,0,0,0.0,0.01275479793548584,0.4537717620842159,0.007506471127271652
final_ood_test_seed101_sample018_c_shape,final_ood,test,101,18,20119,c_shape,1232,1312,2537,7696,3848,85,0.5360340491487119,0.26241817418984065,0.07895878646069085,0.38339232693942144,3.7827025728780046,0.10445501422509551,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample018_c_shape.npz,3a0286916e12329ef7877c0cb4b895d991935c34288d99e137d9f0e0992e7188,2.6473925373547516e-06,0.0003021605260839495,0.002026198180314887,0.876473379523551,0.3058312591593038,3.7065628478373487,244.24629014309713,0,{},0,0,0,0.0,0.010106100235134363,0.4499521479010582,0.0066495719365775585
final_ood_test_seed101_sample019_two_hole,final_ood,test,101,19,20120,two_hole,1012,1238,2186,6850,3425,290,0.37028325818173236,0.6470152896926518,0.10226467389812546,0.85211082597537,7.0668741273094104,0.09972836403176188,paper_partition_evidence/mesh_archives/final_ood_test_seed101_sample019_two_hole.npz,e92942ab832c9f0d75e0f8f44c9908c9fcb1e0edde96c9c3c09b720c054b9cf1,8.001905125184624e-07,0.00042355539473597816,0.002890270675509029,0.895886038254274,1.0633581045805889,3.1661061481620947,79.54348403641643,0,{},0,0,0,0.0,0.009446932002902031,0.448014406953007,0.011109158862382174
final_ood_test_seed102_sample000_c_shape,final_ood,test,102,0,20102,c_shape,1121,1201,2319,7038,3519,81,0.30431841970487744,0.6732808423750002,0.07646281897358385,0.8484562303193024,8.764286538794622,0.1114999009296298,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample000_c_shape.npz,795b7ac0e3a7e17ca61c4b7875bb459f5b79a46124b56bc5db70261d5edc6ea2,2.028948212807109e-06,0.00033720009294958543,0.00340298858671824,0.8881828365528186,0.1639781136520904,3.926523215237607,612.1048633567708,0,{},0,0,0,0.0,0.009518849197775126,0.4509518826380372,0.005955095402896404
final_ood_test_seed102_sample001_two_hole,final_ood,test,102,1,20103,two_hole,980,1202,2121,6648,3324,282,0.4647694649731635,0.28330240364651393,0.05829348807441052,0.4073311697769575,2.3499764460255412,0.09234012942761183,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample001_two_hole.npz,d26da82dd29ac917f9a3815be77e95b63c381a78df599db23dc7196712929543,8.653804222235777e-07,0.00043920796054551764,0.003242486938662703,0.9034609506256699,0.8411096598761384,3.4040320686338776,68.97211421062703,0,{},0,0,0,0.0,0.008662838023155928,0.441791073884815,0.005418576765805483
final_ood_test_seed102_sample002_c_shape,final_ood,test,102,2,20104,c_shape,1171,1251,2413,7326,3663,87,0.3389941049806373,0.5924592390609698,0.08887902550951543,0.984284299833325,10.866805649091345,0.10249160509556532,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample002_c_shape.npz,abf181b31294d06a109de0f249a4ac750f3c75624d18f532f788c36d09f247f8,3.7590872237542588e-06,0.0003122337391832517,0.0018756838767963495,0.845786743850618,0.1853870989217793,3.7463084633771024,405.8339441134191,0,{},0,0,0,0.0,0.00961536169052124,0.4547654092311859,0.006187307182699442
final_ood_test_seed102_sample003_two_hole,final_ood,test,102,3,20105,two_hole,1193,1427,2548,7952,3976,306,0.5976304162802761,0.31004168053365433,0.06066878622086411,0.11364213777263013,0.717944509685491,0.11507120495662093,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample003_two_hole.npz,2b1126a7c403b796ba6525c6a64752db1d7b44dfb032d9045cd0fde8606918cd,2.2388087500005424e-06,0.00035220033665343066,0.0029303733087361295,0.9033132370233998,0.4325383306595092,3.190911933175478,139.58316001754244,0,{},0,0,0,0.0,0.010809463914483786,0.4522476433776319,0.008003763854503632
final_ood_test_seed102_sample004_c_shape,final_ood,test,102,4,20106,c_shape,1021,1101,2114,6428,3214,86,0.5051292283208936,0.29692395313593023,0.0834552056902843,0.5066130934836222,4.5493448242154395,0.0864031813107431,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample004_c_shape.npz,b92bf0d6d14ad92ebfaa17effa50cb677ccc6aa0d204ce032e590951389a6ffd,3.957635728166212e-06,0.0003773373420756335,0.002488628561018107,0.8964758942501279,0.0755785994394783,4.283128137877428,1186.3254636459803,0,{},0,0,0,0.0,0.008761882781982422,0.44931146781891584,0.005294390954077244
final_ood_test_seed102_sample005_two_hole,final_ood,test,102,5,20107,two_hole,1312,1543,2786,8660,4330,301,0.45406865747114217,0.5161011704310379,0.10388510572319545,0.3417247837677536,2.7435476362916664,0.12200345005840063,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample005_two_hole.npz,bd497c5cf2748bdf2546499a915f3031f6fe9da599d3458070d5d1591ef5e08f,7.503904817607178e-07,0.0003334416105142798,0.003237217728855433,0.9249956986994501,0.7310626806993238,3.3598019332401834,88.17623678634506,0,{},0,0,0,0.0,0.011277107987552881,0.4518602439202368,0.007600877899676561
final_ood_test_seed102_sample006_c_shape,final_ood,test,102,6,20108,c_shape,1043,1123,2160,6564,3282,84,0.4409307557106008,0.7652196623206302,0.06350563581663304,0.4461103321162042,3.312812521828207,0.08523846417665482,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample006_c_shape.npz,daf6c6b44bbd1e073304ec4f715cfc4f644cc50c57a04354ddd5f2997e2be116,6.729409454357888e-07,0.000353402704495633,0.002228987811144164,0.875511337692829,0.4238630262058483,3.965636357853681,168.29540151328146,0,{},0,0,0,0.0,0.008782034739851952,0.4460499440319836,0.01261796010658145
final_ood_test_seed102_sample007_two_hole,final_ood,test,102,7,20109,two_hole,1048,1269,2258,7056,3528,280,0.519357734579586,0.41845770480479694,0.07677786347528165,0.19059548743499835,1.0247155669742252,0.10078493598848581,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample007_two_hole.npz,c8c1456c9e823781030b57559839605dd532341dfb3fffd9e1cb855eb91e713f,1.5651749999998092e-06,0.0004166247504442785,0.0034484455733787356,0.8735274331258148,0.34790214257201435,3.519449754077892,199.65818518698464,0,{},0,0,0,0.0,0.00955676194280386,0.45206315722316504,0.005897413939237595
final_ood_test_seed102_sample008_c_shape,final_ood,test,102,8,20110,c_shape,943,1023,1959,5962,2981,85,0.2687197503824606,0.6638936204860537,0.09659410769610302,1.0997998221919691,10.542971933672836,0.08755247620865703,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample008_c_shape.npz,fc23677575aeeb7e8b76f6cb2769ca8d2fc07d7cbba8fe9d27fd0a7ca3ec4f5b,9.818367541134596e-07,0.0003910163714741285,0.0030497686811778433,0.9398163338327573,0.4584585737398185,4.097247649004014,125.09080904011152,0,{},0,0,0,0.0,0.008322203066200018,0.4400820299051702,0.004826438147574663
final_ood_test_seed102_sample009_two_hole,final_ood,test,102,9,20111,two_hole,1243,1465,2648,8228,4114,284,0.29203776938137477,0.6542197307785862,0.06728370909356568,0.11151766980684173,0.7422806806717984,0.11864841775968671,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample009_two_hole.npz,5da40b683aa5aae945741854554f0d7fed4251148da4b641b60e18af5fb74e33,1.1790828798576074e-06,0.00035422280957133007,0.003024523651038707,0.8912793392133651,0.9204640683251232,3.3395048713401296,70.79874578605661,0,{},0,0,0,0.0,0.010801421012729406,0.4463291000574827,0.0069830031134188175
final_ood_test_seed102_sample010_c_shape,final_ood,test,102,10,20112,c_shape,1223,1303,2519,7642,3821,85,0.6716605463890719,0.2538636661318813,0.11939079361136148,0.5378093711114589,4.866026339794155,0.1456158058717847,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample010_c_shape.npz,99b0fb46797da494e9e976f6b7a79029762e3292c7685eb5dc6ee357d68ebf22,3.2678103498251604e-07,0.00029305506918471207,0.0021569155116497184,0.8909402654385166,0.06422030258825959,4.850851036843889,1367.298562420231,0,{},0,0,0,0.0,0.009981202892959118,0.45447808410972357,0.016351566184312105
final_ood_test_seed102_sample011_two_hole,final_ood,test,102,11,20113,two_hole,1132,1357,2426,7568,3784,289,0.5826293793414444,0.42185026890297483,0.06700282731148227,0.2586764378350745,1.6268265023364277,0.10748766968026757,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample011_two_hole.npz,67b585c10746f4b47447c8056cf87fbbdb776ca41ba1256394aa397d79020225,7.385449999999973e-07,0.00038853139112631245,0.0031166419900027975,0.8699698313114341,0.18396548346946334,3.45108722755503,423.1292609116559,1,"{""5"": 2}",1,27,27,0.01989683124539425,0.010283850133419037,0.4463764508254826,0.007299724966287613
final_ood_test_seed102_sample012_c_shape,final_ood,test,102,12,20114,c_shape,1074,1154,2222,6750,3375,84,0.3685294870184228,0.6078150044273872,0.07266758201538628,0.6228876799187929,5.431395032603173,0.09342261590063572,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample012_c_shape.npz,c9f9751e17987e637cf2f4441fc82c94e33d4901b6116be3731b692c01dc7b66,1.7077594157426355e-06,0.0003558468625260023,0.0033459880233645016,0.8861565752585049,0.4617157025588064,3.801036639053257,158.20001290912106,0,{},0,0,0,0.0,0.008935867808759212,0.44734362699091434,0.014020891860127449
final_ood_test_seed102_sample013_two_hole,final_ood,test,102,13,20115,two_hole,1346,1580,2854,8870,4435,307,0.6683953382559642,0.7266524544279216,0.0736393244268092,0.5459561534579337,3.937773946452298,0.12364588398486376,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample013_two_hole.npz,89628536b6ca5b80057b6e2d876bec3c704d36fab269f46764ecb430b175b0a8,5.816801569861235e-07,0.000326948326291411,0.002144851385032898,0.8946129995774351,0.19156251211577943,3.6114963438833567,414.9412028311897,0,{},0,0,0,0.0,0.011576642747968435,0.4557795259170234,0.01702696504071355
final_ood_test_seed102_sample014_c_shape,final_ood,test,102,14,20116,c_shape,1302,1382,2676,8114,4057,86,0.23063517200252176,0.5291019281719715,0.09700325343801486,1.0523749504506765,10.972551372592195,0.10548574477434158,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample014_c_shape.npz,ead2e5976800c6a38455fc2b31c3db5539d4b3dad3e31b869708652859290d69,1.763229507964621e-06,0.00029277844181120806,0.0019501277509344859,0.8937063763328648,0.22411071744748728,4.010721783753073,341.46824516054124,0,{},0,0,0,0.0,0.010690779890865088,0.4506876696832478,0.007143464870750904
final_ood_test_seed102_sample015_two_hole,final_ood,test,102,15,20117,two_hole,1183,1403,2528,7864,3932,280,0.5806346832591609,0.5545212592774137,0.08673009006224644,0.380968014476869,2.729479487599398,0.11131635820493102,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample015_two_hole.npz,059765e78da4aa706ead90768124fe8488131e2d0d2eb39ee96ff373cf4b24f2,9.96715143532613e-07,0.0003712457485474524,0.0026964500465960074,0.8637573922659345,0.2725030334104941,3.3336896321835496,213.21361530976094,0,{},0,0,0,0.0,0.011399453040212393,0.44319777097553015,0.006978429388254881
final_ood_test_seed102_sample016_c_shape,final_ood,test,102,16,20118,c_shape,1205,1285,2486,7540,3770,82,0.44185641193637476,0.22429781225912593,0.10049604710000704,0.6666200614767115,6.641691118186236,0.10584645392373204,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample016_c_shape.npz,2ec1cf879c221372f135774aabeff73f4fbbc198223ff6ef709f87bb046b0d27,1.1168909719075998e-06,0.00030910600761700394,0.0021014268250000006,0.8868228849159145,0.12530807387579793,4.121723077394432,655.878342438195,0,{},0,0,0,0.0,0.010618254076689482,0.45327890384942293,0.007611654233187437
final_ood_test_seed102_sample017_two_hole,final_ood,test,102,17,20119,two_hole,1397,1628,2956,9170,4585,301,0.5360340491487119,0.26241817418984065,0.07895878646069085,0.39189601698113574,3.065625182610551,0.12573863426223397,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample017_two_hole.npz,d075d16d452a322280b5abc5ead33054e777816c2bf46be28cc8e6ac99f3e56b,7.854785408584188e-07,0.0003096736479011915,0.0020252748788267202,0.8673644276654431,0.5974516213868835,3.2498157449197653,96.4177010126178,0,{},0,0,0,0.0,0.012263777200132608,0.4493442759849131,0.00840746471658349
final_ood_test_seed102_sample018_c_shape,final_ood,test,102,18,20120,c_shape,926,1006,1922,5854,2927,88,0.37028325818173236,0.6470152896926518,0.10226467389812546,0.424318301936813,3.933462870705572,0.08001186931505799,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample018_c_shape.npz,810868ab4f4b5850320ea948119c784b5cb964d05f546804be99a458000e097a,7.977789207175767e-07,0.0003750495150950454,0.0024262515699999994,0.8691588270438095,0.28013990609370826,4.138740756099221,342.29706661684475,0,{},0,0,0,0.0,0.00772374402731657,0.43881782703101635,0.004826041869819164
final_ood_test_seed102_sample019_two_hole,final_ood,test,102,19,20121,two_hole,1021,1247,2204,6904,3452,290,0.5174970852005565,0.6085532878529514,0.1118585562990343,0.6997588837998283,5.733260545181899,0.09649011306464672,paper_partition_evidence/mesh_archives/final_ood_test_seed102_sample019_two_hole.npz,cdd4f9e0a352500ee11944801165ed6f7bdba33821c3d67e6aa7759680cf833b,4.780340302528126e-07,0.0004222741923558991,0.0031438653208024497,0.9397057313898178,0.5230125895152846,3.175115808006838,109.62577016309683,0,{},0,0,0,0.0,0.009571653790771961,0.4441724340431392,0.005989875644445419
final_ood_test_seed103_sample000_c_shape,final_ood,test,103,0,20103,c_shape,1176,1256,2426,7362,3681,84,0.230401428379174,0.6755331651229368,0.07698408279162361,0.6851808274379418,6.938093284509511,0.14049203600734472,paper_partition_evidence/mesh_archives/final_ood_test_seed103_sample000_c_shape.npz,8317ee5234e1bbe1149cbf021892db540fa4c9813180a302643fbe66d212f5b4,2.7039499999999995e-07,0.0003050595469723452,0.0020979501061673144,0.8695292986805729,0.003868776810417715,12.480163121281622,18491.46618835407,0,{},0,0,0,0.0,0.009676187764853239,0.4694540239870548,0.02186773205175996
